ID,Latitude,Longitude,Date,MODIS_Tile,MYD16A2_061_Line_Y_500m,MYD16A2_061_Sample_X_500m,MYD16A2_061_ET_500m,MYD16A2_061_PET_500m,MYD16A2_061_ET_QC_500m,MYD16A2_061_ET_QC_500m_bitmask,MYD16A2_061_ET_QC_500m_MODLAND,MYD16A2_061_ET_QC_500m_MODLAND_Description,MYD16A2_061_ET_QC_500m_Sensor,MYD16A2_061_ET_QC_500m_Sensor_Description,MYD16A2_061_ET_QC_500m_DeadDetector,MYD16A2_061_ET_QC_500m_DeadDetector_Description,MYD16A2_061_ET_QC_500m_CloudState,MYD16A2_061_ET_QC_500m_CloudState_Description,MYD16A2_061_ET_QC_500m_SCF_QC,MYD16A2_061_ET_QC_500m_SCF_QC_Description
mdascoby,48.88,-105.44,2021-02-02,h11v04,268.0,158.0,4.0999999,5.4000001,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2021-02-10,h11v04,268.0,158.0,2.8,3.3,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2021-02-18,h11v04,268.0,158.0,6.4000001,10.3000002,99.0,0b01100011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2021-02-26,h11v04,268.0,158.0,6.5999999,14.6000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-03-06,h11v04,268.0,158.0,5.3000002,16.3000011,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-03-14,h11v04,268.0,158.0,6.2000003,21.6000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-03-22,h11v04,268.0,158.0,8.4000006,18.6000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-03-30,h11v04,268.0,158.0,5.3000002,30.3000011,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-04-07,h11v04,268.0,158.0,7.4000001,22.8000011,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-04-15,h11v04,268.0,158.0,7.8000002,25.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-04-23,h11v04,268.0,158.0,8.1000004,32.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-05-01,h11v04,268.0,158.0,6.9000001,33.0,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-05-09,h11v04,268.0,158.0,5.2000003,42.2000008,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-05-17,h11v04,268.0,158.0,10.3000002,31.7000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-05-25,h11v04,268.0,158.0,8.9000006,37.7000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-06-02,h11v04,268.0,158.0,5.0999999,59.1000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-06-10,h11v04,268.0,158.0,11.9000006,54.1000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-06-18,h11v04,268.0,158.0,13.1000004,47.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-06-26,h11v04,268.0,158.0,28.7000008,56.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-07-04,h11v04,268.0,158.0,22.2000008,46.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-07-12,h11v04,268.0,158.0,15.6999998,51.6000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-07-20,h11v04,268.0,158.0,12.6999998,50.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-07-28,h11v04,268.0,158.0,5.5,46.0,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-08-05,h11v04,268.0,158.0,20.5,33.9000015,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-08-13,h11v04,268.0,158.0,6.3000002,38.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-08-21,h11v04,268.0,158.0,11.0,31.6000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-08-29,h11v04,268.0,158.0,4.3000002,41.7000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-09-06,h11v04,268.0,158.0,5.5,37.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-09-14,h11v04,268.0,158.0,4.0,32.7000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-09-22,h11v04,268.0,158.0,3.3,34.7999992,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-09-30,h11v04,268.0,158.0,2.9000001,32.9000015,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-10-08,h11v04,268.0,158.0,5.7000003,17.7000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-10-16,h11v04,268.0,158.0,6.0999999,15.1999998,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-10-24,h11v04,268.0,158.0,6.2000003,12.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-11-01,h11v04,268.0,158.0,6.3000002,14.6999998,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-11-09,h11v04,268.0,158.0,5.8000002,9.6999998,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-11-17,h11v04,268.0,158.0,6.9000001,9.9000006,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-11-25,h11v04,268.0,158.0,5.8000002,6.8000002,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2021-12-03,h11v04,268.0,158.0,4.2000003,5.0999999,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2021-12-11,h11v04,268.0,158.0,3.9000001,4.0,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2021-12-19,h11v04,268.0,158.0,2.8,2.9000001,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2021-12-27,h11v04,268.0,158.0,1.0,1.0,67.0,0b01000011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2022-01-01,h11v04,268.0,158.0,1.5,1.6,67.0,0b01000011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2022-01-09,h11v04,268.0,158.0,3.1000001,3.2,67.0,0b01000011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2022-01-17,h11v04,268.0,158.0,2.8,2.9000001,67.0,0b01000011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2022-01-25,h11v04,268.0,158.0,5.0,5.5,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2022-02-02,h11v04,268.0,158.0,7.3000002,8.6999998,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2022-02-10,h11v04,268.0,158.0,5.4000001,8.4000006,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2022-02-18,h11v04,268.0,158.0,3.0,3.3,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2022-02-26,h11v04,268.0,158.0,4.3000002,5.0,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
mdascoby,48.88,-105.44,2022-03-06,h11v04,268.0,158.0,6.4000001,8.1000004,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2022-03-14,h11v04,268.0,158.0,7.9000001,21.3999996,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2022-03-22,h11v04,268.0,158.0,8.1000004,26.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2022-04-15,h11v04,268.0,158.0,11.0,18.8000011,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2022-04-23,h11v04,268.0,158.0,10.6999998,28.3999996,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2022-05-01,h11v04,268.0,158.0,6.2000003,41.4000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdascoby,48.88,-105.44,2022-05-09,h11v04,268.0,158.0,9.3000002,30.3999996,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-01-01,h10v04,933.0,641.0,6.0999999,7.3000002,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-01-09,h10v04,933.0,641.0,5.7000003,7.5,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-01-17,h10v04,933.0,641.0,5.2000003,6.8000002,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-01-25,h10v04,933.0,641.0,6.5,8.1999998,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-02-02,h10v04,933.0,641.0,5.3000002,6.7000003,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-02-10,h10v04,933.0,641.0,2.6000001,2.8,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
mdatost2,46.11,-111.54,2021-02-18,h10v04,933.0,641.0,5.7000003,7.0,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-02-26,h10v04,933.0,641.0,8.6000004,15.4000006,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-03-06,h10v04,933.0,641.0,7.8000002,19.6000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-03-14,h10v04,933.0,641.0,7.8000002,22.1000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-03-22,h10v04,933.0,641.0,7.8000002,18.1000004,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-03-30,h10v04,933.0,641.0,6.5,29.6000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-04-07,h10v04,933.0,641.0,7.5,25.3000011,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-04-15,h10v04,933.0,641.0,8.3000002,30.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-04-23,h10v04,933.0,641.0,7.8000002,31.1000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-05-01,h10v04,933.0,641.0,8.6999998,33.7000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-05-09,h10v04,933.0,641.0,9.6999998,33.6000023,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-05-17,h10v04,933.0,641.0,11.9000006,33.7999992,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-05-25,h10v04,933.0,641.0,15.6999998,43.4000015,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-06-02,h10v04,933.0,641.0,16.1000004,53.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-06-10,h10v04,933.0,641.0,24.5,53.7000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-06-18,h10v04,933.0,641.0,27.5,49.4000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-06-26,h10v04,933.0,641.0,41.5,54.4000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-07-04,h10v04,933.0,641.0,23.2000008,50.2999992,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-07-12,h10v04,933.0,641.0,27.0,47.5,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-07-20,h10v04,933.0,641.0,28.0,46.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-07-28,h10v04,933.0,641.0,9.4000006,44.9000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdatost2,46.11,-111.54,2021-08-05,h10v04,933.0,641.0,15.0,41.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
